id,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,package,promotion_last_5years,division,salary
5918,0.6,0.63,1,129,6,1,a,0,management,low
5919,0.45,0.24,1,52,3,1,c,0,management,medium
5920,0.52,0.57,1,111,6,1,d,0,support,low
5921,0.25,0.05,0,16,1,0,d,0,management,low
5922,0.92,0.92,2,189,8,1,c,0,marketing,low
5923,0.33,0.16,0,41,2,0,b,0,hr,low
5924,0.58,0.6,1,135,6,0,c,0,RandD,low
5925,0.35,0.21,1,40,2,0,c,0,RandD,low
5926,0.64,0.68,1,151,6,1,d,0,accounting,low
5927,0.72,0.67,1,148,7,1,b,0,sales,low
5928,0.61,0.56,2,137,6,1,b,0,marketing,low
5929,0.56,0.54,1,115,5,1,c,0,RandD,medium
5930,0.79,0.84,2,169,8,1,c,0,management,medium
5931,0.27,0.1,0,21,1,0,b,0,marketing,high
5932,0.51,0.3,1,65,3,1,b,0,technical,low
5933,0.37,0.23,1,52,2,0,c,0,product_mng,high
5934,0.9,0.85,2,197,9,1,e,1,management,medium
5935,0.58,0.39,1,69,4,0,e,0,technical,medium
5936,0.68,0.69,1,151,6,0,d,1,technical,high
5937,0.6,0.63,2,142,6,0,d,0,product_mng,low
5938,0.32,0.19,1,33,2,0,b,0,product_mng,medium
5939,0.39,0.26,0,46,3,1,c,0,marketing,low
5940,0.46,0.29,1,57,2,0,c,1,management,low
5941,0.57,0.38,1,84,3,0,d,0,marketing,medium
5942,0.34,0.19,0,48,2,0,b,0,RandD,low
5943,0.12,0.03,0,8,0,0,c,0,management,low
5944,0.83,0.8,2,185,8,1,b,0,hr,low
5945,0.87,0.86,2,192,9,1,c,0,marketing,low
5946,0.54,0.29,1,69,3,1,d,0,hr,low
5947,0.49,0.3,1,72,3,0,d,0,management,medium
5948,0.15,0.02,0,4,0,0,d,0,RandD,low
5949,0.61,0.6,2,134,6,1,b,0,accounting,low
5950,0.76,0.72,2,168,7,0,d,0,technical,low
5951,0.29,0.16,0,33,2,0,c,0,accounting,low
5952,0.34,0.15,0,34,2,0,d,0,marketing,low
5953,0.71,0.67,2,152,7,1,b,0,RandD,low
5954,0.57,0.54,1,124,6,1,c,0,technical,low
5955,0.15,0.07,0,16,1,1,c,0,management,low
5956,0.56,0.58,1,131,5,1,a,0,support,low
5957,0.45,0.26,0,67,2,0,e,0,support,low
5958,0.5,0.38,1,78,3,0,c,0,management,medium
5959,0.7,0.65,1,147,6,1,b,0,technical,low
5960,0.76,0.78,2,161,7,1,b,0,accounting,low
5961,0.59,0.33,1,72,3,0,d,0,IT,low
5962,0.86,0.81,2,196,8,1,b,0,sales,medium
5963,0.57,0.36,1,78,4,0,c,1,management,low
5964,0.69,0.68,2,159,7,1,c,0,management,medium
5965,0.63,0.44,1,102,4,0,b,0,marketing,low
5966,0.84,0.84,2,188,8,1,b,0,marketing,medium
5967,0.83,0.85,2,187,8,1,c,0,support,medium
5968,0.2,0.07,0,19,1,0,c,0,technical,low
5969,0.86,0.84,2,190,9,1,b,1,sales,low
5970,0.76,0.71,2,162,7,0,b,0,technical,low
5971,0.74,0.67,2,152,7,1,c,0,sales,medium
5972,0.34,0.19,1,33,2,0,b,0,marketing,low
5973,0.73,0.69,2,156,8,0,e,0,marketing,medium
5974,0.8,0.79,2,179,8,1,d,1,RandD,low
5975,0.42,0.26,1,51,3,1,c,0,IT,medium
5976,0.89,0.82,2,194,8,1,b,1,support,high
5977,0.15,0.05,0,4,0,0,d,0,technical,low
5978,0.26,0.1,0,40,1,0,c,0,management,medium
5979,0.48,0.48,1,105,5,0,d,0,marketing,low
5980,0.5,0.55,1,114,5,0,d,1,marketing,medium
5981,0.55,0.58,1,128,6,1,b,0,marketing,medium
5982,0.19,-0.02,0,10,0,0,d,0,management,low
5983,0.86,0.89,2,186,9,1,c,0,IT,low
5984,0.24,0,0,15,1,0,d,0,product_mng,medium
5985,0.29,0.15,0,31,1,1,b,0,marketing,low
5986,0.13,0.01,0,-4,1,0,a,0,technical,medium
5987,0.47,0.51,1,105,5,1,c,0,IT,medium
5988,0.85,0.87,2,191,9,1,b,1,product_mng,low
5989,0.61,0.62,1,128,6,0,c,0,support,low
5990,0.75,0.69,2,172,7,0,b,0,management,low
5991,0.14,-0.01,0,-5,0,0,d,0,technical,low
5992,0.47,0.52,1,110,5,1,b,0,accounting,high
5993,0.57,0.37,1,96,4,1,d,0,hr,medium
5994,0.65,0.45,1,103,4,0,e,0,management,low
5995,0.22,0.09,0,10,0,0,b,0,hr,high
5996,0.59,0.62,2,144,6,1,c,1,RandD,low
5997,0.61,0.48,1,105,4,1,d,0,technical,high
5998,0.68,0.72,1,154,7,1,d,0,technical,low
5999,0.65,0.46,1,100,4,0,a,0,marketing,low
6000,0.35,0.17,0,31,2,0,b,0,IT,low
6001,0.56,0.6,1,139,5,1,b,1,management,low
6002,0.32,0.14,0,42,2,0,c,0,sales,medium
6003,0.78,0.78,2,169,8,1,b,0,hr,medium
6004,0.51,0.57,1,117,5,1,c,0,management,low
6005,0.31,0.18,0,42,1,0,c,0,RandD,medium
6006,0.9,0.84,2,187,9,1,d,1,marketing,low
6007,0.45,0.45,1,113,5,1,d,0,product_mng,medium
6008,0.21,0.11,0,17,1,0,d,0,hr,low
6009,0.55,0.57,1,117,5,0,a,0,technical,high
6010,0.39,0.19,0,47,2,0,e,0,technical,high
6011,0.72,0.74,2,160,7,1,c,0,product_mng,low
6012,0.77,0.79,2,171,8,1,d,0,accounting,medium
6013,0.91,0.91,2,193,9,1,c,0,sales,low
6014,0.67,0.47,1,96,4,0,c,0,technical,medium
6015,0.56,0.38,1,98,4,0,d,0,accounting,low
6016,0.69,0.71,2,142,7,1,b,0,technical,medium
6017,0.3,0.12,0,27,2,0,b,0,product_mng,medium
6018,0.47,0.53,1,110,5,0,b,0,accounting,high
6019,0.48,0.48,1,101,5,1,d,0,product_mng,medium
6020,0.29,0.04,0,10,1,0,e,0,management,low
6021,0.55,0.38,1,82,4,1,d,0,marketing,low
6022,0.79,0.74,2,163,8,1,e,0,hr,low
6023,0.79,0.8,2,172,8,1,e,0,technical,medium
6024,0.28,0.14,0,22,1,0,c,0,technical,low
6025,0.2,0.1,0,22,0,0,b,0,product_mng,low
6026,0.39,0.27,1,53,2,0,c,0,technical,medium
6027,0.79,0.78,2,172,8,0,c,0,management,medium
6028,0.32,0.14,0,19,1,0,c,0,marketing,medium
6029,0.65,0.68,1,139,6,1,d,0,hr,low
6030,0.24,0.11,0,18,1,0,b,0,RandD,medium
6031,0.55,0.56,1,132,5,0,a,0,management,high
6032,0.47,0.34,1,66,3,0,d,0,management,low
6033,0.69,0.73,2,156,7,1,b,0,management,low
6034,0.33,0.18,1,51,2,0,c,0,support,low
6035,0.56,0.61,1,132,5,1,c,0,marketing,low
6036,0.42,0.26,0,57,2,0,c,0,technical,low
6037,0.62,0.64,2,136,6,0,b,0,RandD,medium
6038,0.81,0.8,2,164,8,1,d,0,management,low
6039,0.23,0.14,0,22,1,0,e,0,RandD,low
6040,0.78,0.8,2,167,8,1,d,0,RandD,low
6041,0.54,0.54,1,119,6,1,e,0,product_mng,low
6042,0.27,0.16,0,34,1,0,e,0,technical,low
6043,0.57,0.38,1,90,4,0,c,0,technical,low
6044,0.27,0.1,0,25,1,1,d,0,support,low
6045,0.62,0.66,1,132,7,1,c,0,hr,low
6046,0.7,0.7,2,160,7,1,b,0,marketing,medium
6047,0.28,0.13,0,22,1,0,d,0,marketing,medium
6048,0.42,0.42,1,110,5,1,b,0,technical,low
6049,0.75,0.68,2,167,7,1,b,0,IT,low
6050,0.85,0.89,2,198,9,1,d,0,RandD,high
6051,0.43,0.42,1,109,4,0,b,0,IT,medium
6052,0.89,0.89,2,188,9,1,c,0,product_mng,low
6053,0.48,0.52,1,113,5,0,d,0,RandD,low
6054,0.58,0.37,1,77,3,1,b,1,marketing,low
6055,0.79,0.73,2,165,8,1,d,1,product_mng,high
6056,0.6,0.46,1,93,4,0,c,0,technical,high
6057,0.6,0.46,1,92,5,0,d,0,sales,low
6058,0.68,0.43,1,90,5,0,c,0,marketing,low
6059,0.77,0.76,2,164,8,1,c,0,technical,low
6060,0.74,0.74,2,166,7,1,c,0,accounting,low
6061,0.52,0.32,1,89,4,0,d,1,technical,high
6062,0.48,0.34,0,68,2,0,a,1,support,low
6063,0.67,0.48,1,96,4,0,d,0,technical,low
6064,0.5,0.56,1,109,5,1,b,0,management,low
6065,0.41,0.22,1,42,2,0,d,0,technical,medium
6066,0.71,0.74,1,161,7,0,c,0,marketing,low
6067,0.62,0.41,1,105,5,1,c,0,marketing,low
6068,0.47,0.31,1,64,3,1,d,0,IT,high
6069,0.28,0.11,0,23,1,0,d,0,management,low
6070,0.41,0.26,1,52,3,1,c,0,product_mng,low
6071,0.86,0.89,2,181,9,1,c,0,product_mng,low
6072,0.46,0.32,0,59,2,0,c,0,management,low
6073,0.31,0.19,0,39,2,0,b,0,marketing,medium
6074,0.64,0.45,1,96,5,0,e,0,sales,low
6075,0.45,0.24,1,53,3,0,c,0,marketing,low
6076,0.2,0.07,0,3,0,0,c,0,technical,low
6077,0.5,0.3,1,68,3,0,d,0,sales,medium
6078,0.44,0.47,1,103,5,1,c,0,hr,low
6079,0.46,0.45,1,116,5,1,e,0,accounting,low
6080,0.53,0.34,1,63,3,0,d,0,support,medium
6081,0.55,0.39,1,84,4,0,c,0,management,low
6082,0.88,0.87,2,190,9,1,b,0,hr,medium
6083,0.51,0.36,1,85,4,0,c,0,hr,low
6084,0.44,0.28,0,58,2,1,b,0,marketing,medium
6085,0.34,0.25,0,56,2,0,d,0,marketing,high
6086,0.57,0.41,1,91,5,0,b,0,hr,low
6087,0.68,0.67,2,158,7,1,c,1,technical,low
6088,0.34,0.16,0,49,2,0,c,0,marketing,medium
6089,0.64,0.63,2,140,6,1,d,1,hr,low
6090,0.16,-0.02,0,14,1,0,c,0,technical,low
6091,0.54,0.43,1,91,4,0,d,0,technical,low
6092,0.69,0.71,2,165,7,1,b,0,marketing,low
6093,0.45,0.27,1,75,3,1,b,0,technical,low
6094,0.5,0.49,1,118,5,1,c,1,technical,low
6095,0.34,0.18,1,49,2,1,a,0,hr,low
6096,0.67,0.67,2,146,7,1,d,0,sales,low
6097,0.16,0,0,16,1,0,c,0,marketing,low
6098,0.78,0.81,2,164,8,1,b,0,sales,low
6099,0.38,0.16,1,45,2,0,d,0,product_mng,medium
6100,0.78,0.73,2,180,8,1,e,0,technical,low
6101,0.46,0.27,1,74,3,0,c,0,technical,low
6102,0.64,0.66,1,151,7,1,c,0,technical,low
6103,0.51,0.25,0,62,3,0,c,0,RandD,low
6104,0.85,0.77,2,183,8,1,b,0,management,low
6105,0.32,0.1,0,16,1,0,d,0,product_mng,low
6106,0.3,0.17,0,29,2,0,c,0,technical,high
6107,0.68,0.4,1,101,4,1,a,1,marketing,medium
6108,0.22,0.05,0,17,1,0,a,0,RandD,low
6109,0.38,0.17,0,34,2,0,c,0,marketing,low
6110,0.88,0.81,2,183,9,1,b,0,marketing,low
6111,0.93,0.88,2,193,9,1,b,0,support,low
6112,0.54,0.3,1,80,3,0,c,1,marketing,medium
6113,0.86,0.78,2,186,9,1,b,0,management,medium
6114,0.45,0.49,1,99,5,1,b,0,support,low
6115,0.45,0.22,1,59,2,0,b,0,support,low
6116,0.61,0.59,1,135,7,0,d,0,hr,medium
6117,0.59,0.59,1,135,6,0,d,0,management,low
6118,0.89,0.93,2,190,9,1,d,0,management,low
6119,0.43,0.27,0,64,2,0,c,0,management,medium
6120,0.61,0.63,1,126,6,1,e,0,sales,low
6121,0.21,0.08,0,15,1,0,b,0,marketing,low
6122,0.27,0.15,0,23,1,0,d,0,product_mng,low
6123,0.16,0.03,0,-8,0,0,d,0,support,medium
6124,0.95,0.91,2,191,9,1,b,0,marketing,high
6125,0.72,0.71,2,157,7,0,b,1,RandD,low
6126,0.72,0.68,2,164,7,1,e,0,support,low
6127,0.43,0.48,1,93,5,0,d,0,support,high
6128,0.49,0.32,1,64,3,0,b,0,technical,medium
6129,0.28,0.13,0,33,1,0,c,0,management,low
6130,0.44,0.27,0,51,2,0,c,0,marketing,medium
6131,0.56,0.34,1,68,3,0,e,0,sales,low
6132,0.7,0.68,1,160,7,1,d,0,hr,low
6133,0.47,0.48,1,104,5,0,c,0,accounting,low
6134,0.19,0.07,0,8,1,0,e,0,management,low
6135,0.2,0,0,8,0,0,d,0,sales,medium
6136,0.28,0.11,0,14,1,0,e,0,product_mng,low
6137,0.54,0.41,1,82,4,0,c,0,product_mng,low
6138,0.88,0.88,2,177,8,1,d,0,management,medium
6139,0.57,0.55,1,138,6,1,c,0,marketing,medium
6140,0.75,0.76,2,159,8,1,c,0,management,high
6141,0.6,0.41,1,104,5,0,c,0,management,low
6142,0.48,0.3,1,70,4,1,e,0,marketing,low
6143,0.23,0.12,0,19,1,0,b,1,management,low
6144,0.8,0.77,2,184,8,1,b,0,marketing,low
6145,0.69,0.66,2,153,7,1,d,0,sales,low
6146,0.34,0.14,0,33,1,1,c,0,technical,low
6147,0.42,0.48,1,94,5,0,b,0,technical,low
6148,0.67,0.42,1,107,5,1,d,0,management,low
6149,0.55,0.58,1,118,5,1,b,0,sales,medium
6150,0.89,0.87,2,195,9,1,b,0,management,low
6151,0.51,0.55,1,117,5,1,a,0,marketing,low
6152,0.47,0.53,1,99,4,0,e,1,technical,low
6153,0.22,0.04,0,0,1,0,c,1,hr,low
6154,0.21,0.02,0,21,0,0,b,0,technical,low
6155,0.36,0.15,1,43,2,0,c,0,support,low
6156,0.15,0.02,0,10,1,0,c,0,management,medium
6157,0.68,0.69,1,147,7,1,e,0,marketing,low
6158,0.67,0.6,1,139,6,1,d,0,management,medium
6159,0.3,0.11,0,32,1,0,b,0,marketing,low
6160,0.74,0.78,2,170,8,1,d,0,product_mng,low
6161,0.3,0.15,0,35,1,0,c,0,management,low
6162,0.42,0.29,1,57,3,1,c,0,marketing,low
6163,0.41,0.26,1,60,2,0,c,0,RandD,low
6164,0.54,0.36,1,65,3,1,c,0,product_mng,medium
6165,0.41,0.24,1,42,2,0,c,0,marketing,low
6166,0.63,0.43,1,106,4,0,d,0,RandD,low
6167,0.59,0.42,1,85,3,1,b,0,IT,low
6168,0.92,0.9,2,195,9,1,c,0,management,medium
6169,0.26,0.02,0,17,1,0,d,0,technical,medium
6170,0.26,0.11,0,27,1,0,a,0,support,medium
6171,0.17,0.06,0,0,0,0,c,0,management,low
6172,0.58,0.61,1,129,5,0,d,1,technical,low
6173,0.19,0.01,0,5,0,0,c,0,product_mng,medium
6174,0.78,0.71,2,160,7,1,d,0,management,high
6175,0.42,0.5,1,97,4,1,d,0,sales,medium
6176,0.45,0.52,1,106,4,0,c,0,marketing,low
6177,0.51,0.48,1,103,5,0,b,0,marketing,low
6178,0.31,0.14,0,42,1,0,d,0,accounting,high
6179,0.37,0.2,0,41,2,0,d,0,management,low
6180,0.47,0.27,1,60,3,0,d,0,IT,low
6181,0.52,0.57,1,122,5,0,c,1,management,low
6182,0.33,0.15,1,48,2,1,d,0,hr,low
6183,0.29,0.06,0,26,1,0,e,0,marketing,low
6184,0.91,0.84,2,188,8,1,a,0,hr,low
6185,0.21,0,0,-4,0,0,d,0,product_mng,low
6186,0.7,0.68,2,167,7,1,d,0,technical,medium
6187,0.71,0.67,1,153,7,1,c,0,marketing,medium
6188,0.41,0.3,1,50,2,1,b,0,support,medium
6189,0.31,0.09,0,31,1,0,d,0,management,medium
6190,0.26,0.18,0,23,2,0,e,0,marketing,low
6191,0.6,0.62,1,150,6,1,d,0,hr,low
6192,0.56,0.59,1,135,5,0,c,0,hr,low
6193,0.69,0.67,2,158,7,1,c,0,RandD,medium
6194,0.86,0.82,2,195,8,1,c,0,technical,medium
6195,0.61,0.63,1,137,6,1,d,0,RandD,low
6196,0.31,0.15,0,38,1,0,c,0,marketing,low
6197,0.41,0.24,0,51,2,1,b,0,hr,low
6198,0.74,0.78,2,159,7,1,b,1,RandD,medium
6199,0.33,0.21,1,51,2,0,b,0,product_mng,medium
6200,0.18,0.06,0,21,1,0,d,0,management,medium
6201,0.65,0.67,2,149,6,1,c,0,technical,low
6202,0.59,0.37,1,85,4,0,a,0,hr,medium
6203,0.86,0.88,2,182,8,1,c,0,marketing,medium
6204,0.57,0.62,1,124,6,0,d,0,RandD,low
6205,0.22,0.04,0,12,1,0,b,0,sales,low
6206,0.87,0.84,2,183,9,1,c,0,IT,low
6207,0.37,0.24,1,46,2,0,c,0,accounting,medium
6208,0.5,0.33,1,69,3,0,c,0,sales,low
6209,0.59,0.37,1,84,4,0,c,0,marketing,low
6210,0.18,0.07,0,6,0,0,c,0,hr,low
6211,0.63,0.43,1,101,5,0,b,0,sales,low
6212,0.24,0.08,0,21,1,0,c,0,technical,low
6213,0.51,0.32,1,84,4,0,c,0,technical,low
6214,0.46,0.32,1,80,3,0,b,0,hr,medium
6215,0.69,0.71,2,158,7,1,d,1,management,high
6216,0.73,0.7,1,151,7,0,d,0,technical,low
6217,0.3,0.15,0,30,2,0,b,0,hr,medium
6218,0.5,0.29,1,79,4,1,c,0,management,low
6219,0.54,0.29,1,75,3,1,e,0,management,medium
6220,0.32,0.16,0,39,1,0,b,0,support,low
6221,0.72,0.71,2,151,7,0,e,0,support,low
6222,0.62,0.66,1,138,7,0,d,0,management,medium
6223,0.35,0.2,0,32,2,0,c,0,accounting,low
6224,0.48,0.37,1,79,3,0,e,0,technical,low
6225,0.25,0.07,0,22,1,0,c,0,hr,low
6226,0.56,0.57,1,119,5,1,b,0,management,medium
6227,0.25,0.13,0,20,1,0,c,0,technical,medium
6228,0.93,0.92,2,198,9,1,d,1,marketing,medium
6229,0.72,0.73,2,166,7,0,c,0,technical,medium
6230,0.54,0.32,1,75,4,0,b,0,support,high
6231,0.48,0.49,1,109,6,1,c,0,management,low
6232,0.86,0.83,2,182,8,1,b,0,hr,low
6233,0.49,0.52,1,106,5,0,a,0,support,low
6234,0.37,0.13,0,35,1,0,b,0,technical,medium
6235,0.52,0.3,1,75,3,0,d,0,sales,low
6236,0.76,0.78,2,172,8,1,e,0,management,low
6237,0.58,0.56,1,136,6,1,d,0,support,low
6238,0.57,0.55,1,124,6,1,c,0,management,high
6239,0.81,0.75,2,180,8,1,c,0,technical,high
6240,0.81,0.78,2,187,8,1,b,0,technical,low
6241,0.85,0.84,2,181,8,1,d,0,hr,high
6242,0.27,0.07,0,10,1,0,d,0,sales,medium
6243,0.45,0.44,1,114,5,1,b,0,technical,medium
6244,0.68,0.63,2,152,6,1,c,0,product_mng,low
6245,0.66,0.66,2,146,7,1,c,0,product_mng,low
6246,0.54,0.56,1,121,6,1,d,0,marketing,low
6247,0.28,0.11,0,36,1,0,e,0,hr,low
6248,0.75,0.73,2,153,7,1,b,0,technical,medium
6249,0.65,0.61,1,148,7,1,d,1,marketing,low
6250,0.28,0.05,0,22,1,0,b,0,sales,medium
6251,0.58,0.38,1,100,5,1,b,0,technical,medium
6252,0.32,0.11,0,35,2,0,a,0,sales,low
6253,0.49,0.32,1,69,3,0,b,1,marketing,low
6254,0.21,0.01,0,6,0,0,a,0,product_mng,low
6255,0.5,0.39,1,75,3,1,b,0,management,low
6256,0.46,0.45,1,115,5,1,d,1,management,medium
6257,0.56,0.52,1,127,6,1,b,0,technical,medium
6258,0.57,0.57,1,139,6,0,c,0,marketing,high
6259,0.77,0.78,2,173,8,1,c,0,hr,medium
6260,0.35,0.18,1,47,2,1,e,0,technical,medium
6261,0.32,0.1,0,17,1,0,c,0,marketing,low
6262,0.76,0.75,2,178,8,1,b,0,technical,low
6263,0.31,0.1,0,29,1,0,e,0,management,low
6264,0.9,0.92,2,203,8,1,c,0,sales,medium
6265,0.77,0.76,2,166,7,1,b,0,marketing,medium
6266,0.67,0.48,1,93,4,1,b,0,sales,medium
6267,0.91,0.9,2,204,9,1,b,0,product_mng,high
6268,0.26,0.09,0,26,1,0,c,0,RandD,high
6269,0.44,0.23,1,66,3,0,d,0,marketing,medium
6270,0.57,0.59,1,120,6,1,c,1,marketing,medium
6271,0.48,0.28,1,78,3,1,d,0,technical,low
6272,0.83,0.83,2,188,8,1,c,0,marketing,low
6273,0.25,0.08,0,13,1,0,c,0,hr,medium
6274,0.47,0.52,1,118,5,1,b,0,RandD,medium
6275,0.51,0.55,1,121,6,1,b,0,marketing,high
6276,0.59,0.6,1,123,6,1,c,1,hr,low
6277,0.45,0.2,0,52,2,0,e,0,technical,medium
6278,0.47,0.31,1,75,3,1,c,0,technical,low
6279,0.78,0.71,2,176,8,1,c,0,technical,low
6280,0.29,0.19,0,34,2,0,b,0,marketing,low
6281,0.76,0.79,1,172,7,1,b,0,management,low
6282,0.49,0.48,1,118,5,0,c,0,marketing,medium
6283,0.67,0.64,1,145,7,1,c,0,sales,low
6284,0.63,0.64,1,132,6,1,b,0,management,high
6285,0.39,0.22,1,44,2,0,d,0,marketing,low
6286,0.51,0.52,1,120,5,1,c,0,technical,low
6287,0.79,0.74,2,175,8,0,c,0,product_mng,medium
6288,0.58,0.43,1,92,4,1,d,0,marketing,high
6289,0.9,0.91,2,196,9,1,b,0,technical,medium
6290,0.65,0.37,1,93,4,0,c,0,technical,low
6291,0.28,0.17,0,19,1,0,c,0,technical,low
6292,0.5,0.35,1,70,4,0,d,0,sales,low
6293,0.9,0.84,2,195,9,1,c,0,technical,medium
6294,0.5,0.28,1,69,3,1,d,0,technical,low
6295,0.82,0.82,2,175,8,1,d,1,marketing,medium
6296,0.78,0.81,2,178,8,1,d,0,sales,low
6297,0.47,0.27,1,72,3,1,e,0,hr,medium
6298,0.27,0.12,0,8,1,0,d,0,hr,low
6299,0.63,0.61,1,147,6,1,c,0,hr,medium
6300,0.43,0.3,1,62,2,0,c,0,support,low
6301,0.69,0.72,2,158,7,1,d,0,marketing,low
6302,0.57,0.36,1,89,4,1,c,0,management,medium
6303,0.61,0.41,1,103,4,1,d,0,hr,low
6304,0.72,0.74,1,152,7,1,b,0,accounting,low
6305,0.57,0.33,1,73,3,0,d,0,accounting,medium
6306,0.54,0.41,1,86,4,1,d,1,management,medium
6307,0.55,0.34,1,81,4,0,d,0,accounting,low
6308,0.55,0.36,1,73,3,0,d,0,technical,high
6309,0.46,0.47,1,100,5,0,d,0,technical,low
6310,0.72,0.71,2,172,8,1,b,0,marketing,medium
6311,0.55,0.31,1,72,3,1,d,0,management,low
6312,0.44,0.5,1,96,4,1,e,0,marketing,low
6313,0.59,0.6,1,137,6,0,d,0,sales,low
6314,0.44,0.21,1,59,3,0,c,0,management,low
6315,0.48,0.3,0,56,2,0,e,0,management,low
6316,0.86,0.87,2,189,8,1,b,1,support,low
6317,0.64,0.6,1,137,6,1,a,0,accounting,low
6318,0.51,0.57,1,113,5,0,e,0,management,high
6319,0.58,0.6,1,123,6,1,d,1,IT,medium
6320,0.22,-0.01,0,4,0,0,b,0,marketing,low
6321,0.55,0.53,1,125,5,1,c,0,hr,high
6322,0.41,0.48,1,101,5,1,d,0,technical,high
6323,0.45,0.52,1,112,5,1,d,1,technical,medium
6324,0.55,0.3,1,72,3,1,b,0,technical,low
6325,0.2,0.05,0,12,1,0,c,0,management,medium
6326,0.29,0.15,1,31,1,0,d,0,product_mng,medium
6327,0.87,0.86,2,185,8,1,e,1,product_mng,low
6328,0.56,0.34,1,76,3,0,c,0,management,medium
6329,0.63,0.38,1,98,4,1,c,0,hr,medium
6330,0.16,0.06,0,16,0,0,c,0,IT,medium
6331,0.17,0.06,0,12,0,0,c,0,management,high
6332,0.65,0.65,1,147,6,0,b,0,marketing,medium
6333,0.46,0.47,1,104,5,0,c,0,sales,low
6334,0.41,0.45,1,106,5,0,c,0,marketing,medium
6335,0.44,0.2,1,50,3,1,b,0,RandD,low
6336,0.65,0.71,1,139,6,1,c,0,management,low
6337,0.3,0.18,0,42,2,0,e,0,accounting,low
6338,0.35,0.14,0,30,2,0,a,0,management,low
6339,0.59,0.4,1,92,4,0,c,1,technical,low
6340,0.49,0.27,1,58,3,1,c,1,product_mng,low
6341,0.4,0.24,0,57,3,1,b,0,product_mng,low
6342,0.56,0.58,1,138,6,0,d,1,marketing,low
6343,0.58,0.62,1,139,6,0,b,0,technical,low
6344,0.75,0.76,2,165,7,1,c,0,technical,low
6345,0.52,0.38,1,88,3,1,d,0,management,low
6346,0.22,0.1,0,6,1,0,d,0,RandD,medium
6347,0.43,0.27,0,54,2,1,a,0,management,high
6348,0.92,0.91,2,204,9,1,d,0,management,low
6349,0.54,0.59,1,119,5,0,b,0,management,low
6350,0.61,0.62,1,133,7,0,c,0,marketing,low
6351,0.18,-0.01,0,-4,0,0,c,0,technical,high
6352,0.42,0.51,1,103,5,1,d,0,technical,medium
6353,0.19,0.06,0,3,1,0,c,0,support,low
6354,0.51,0.56,1,112,5,0,c,0,RandD,medium
6355,0.86,0.78,2,181,8,1,c,1,product_mng,low
6356,0.89,0.89,2,190,9,1,c,0,IT,low
6357,0.45,0.45,1,100,4,1,d,0,hr,medium
6358,0.65,0.41,1,100,4,0,b,0,management,low
6359,0.88,0.82,2,194,9,1,d,0,marketing,medium
6360,0.6,0.57,1,136,6,1,c,0,sales,low
6361,0.25,0.01,0,14,1,0,d,0,IT,high
6362,0.62,0.44,1,92,4,0,c,0,product_mng,high
6363,0.39,0.2,0,54,3,0,d,0,product_mng,low
6364,0.61,0.38,1,103,4,1,d,0,hr,medium
6365,0.64,0.4,1,82,4,0,c,0,technical,low
6366,0.53,0.49,1,108,5,1,c,0,accounting,low
6367,0.54,0.37,1,75,4,1,d,0,sales,low
6368,0.3,0.13,0,27,2,1,d,0,technical,medium
6369,0.7,0.43,1,108,5,0,d,0,product_mng,low
6370,0.76,0.78,2,169,7,1,d,1,accounting,low
6371,0.59,0.61,1,129,6,0,b,0,hr,medium
6372,0.48,0.33,1,66,3,0,b,0,marketing,high
6373,0.85,0.86,2,192,9,1,e,0,sales,low
6374,0.83,0.86,2,175,8,0,d,0,management,medium
6375,0.37,0.16,0,50,2,1,c,0,hr,low
6376,0.21,0.08,0,-2,1,0,a,0,product_mng,low
6377,0.64,0.7,1,158,6,1,d,0,technical,low
6378,0.76,0.76,2,159,8,1,d,0,marketing,low
6379,0.89,0.89,2,199,9,1,e,0,hr,low
6380,0.81,0.82,2,169,8,1,a,0,marketing,low
6381,0.51,0.5,1,119,6,1,a,0,marketing,low
6382,0.47,0.45,1,109,5,1,c,0,marketing,low
6383,0.21,0.07,0,-3,0,0,d,0,support,low
6384,0.4,0.23,1,49,2,0,e,0,hr,low
6385,0.56,0.4,1,88,4,0,c,0,product_mng,low
6386,0.57,0.59,1,126,6,1,a,1,technical,low
6387,0.47,0.51,1,112,6,1,b,0,sales,low
6388,0.68,0.62,2,154,7,0,d,0,product_mng,medium
6389,0.41,0.28,0,48,3,1,c,0,support,high
6390,0.47,0.53,1,104,5,0,d,0,marketing,medium
6391,0.26,0.05,0,16,1,0,c,0,accounting,medium
6392,0.56,0.41,1,90,4,0,b,0,product_mng,low
6393,0.66,0.65,2,157,7,1,c,0,RandD,low
6394,0.61,0.62,1,139,6,0,c,0,management,low
6395,0.93,0.85,2,206,9,1,c,0,technical,low
6396,0.41,0.26,1,62,2,1,e,0,marketing,low
6397,0.61,0.44,1,96,5,0,c,0,management,medium
6398,0.5,0.28,1,59,3,0,d,0,management,low
6399,0.55,0.43,1,84,4,0,b,0,RandD,low
6400,0.77,0.72,2,167,7,1,c,0,hr,low
6401,0.6,0.64,2,138,6,1,c,0,marketing,low
6402,0.81,0.8,2,178,8,1,b,0,sales,medium
6403,0.36,0.23,0,42,2,0,c,0,technical,high
6404,0.79,0.79,2,168,8,0,d,1,product_mng,medium
6405,0.22,0.01,0,18,1,0,b,0,marketing,high
